pid,eid,probe,subject,cluster_id,regions,type
c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65,5244890d-9353-4cfe-a18e-23481883e3a4,probe00,ZFM-03330,356,DP,Und.
c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65,5244890d-9353-4cfe-a18e-23481883e3a4,probe00,ZFM-03330,355,DP,Und.
c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65,5244890d-9353-4cfe-a18e-23481883e3a4,probe00,ZFM-03330,471,ACAd5,Und.
c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65,5244890d-9353-4cfe-a18e-23481883e3a4,probe00,ZFM-03330,468,PL5,Und.
c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65,5244890d-9353-4cfe-a18e-23481883e3a4,probe00,ZFM-03330,465,PL5,Und.
c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65,5244890d-9353-4cfe-a18e-23481883e3a4,probe00,ZFM-03330,416,PL5,Und.
c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65,5244890d-9353-4cfe-a18e-23481883e3a4,probe00,ZFM-03330,407,PL5,Und.
c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65,5244890d-9353-4cfe-a18e-23481883e3a4,probe00,ZFM-03330,405,PL5,Und.
c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65,5244890d-9353-4cfe-a18e-23481883e3a4,probe00,ZFM-03330,457,ILA5,Und.
c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65,5244890d-9353-4cfe-a18e-23481883e3a4,probe00,ZFM-03330,399,ILA5,Und.
c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65,5244890d-9353-4cfe-a18e-23481883e3a4,probe00,ZFM-03330,398,ILA5,Und.
c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65,5244890d-9353-4cfe-a18e-23481883e3a4,probe00,ZFM-03330,394,ILA5,Und.
c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65,5244890d-9353-4cfe-a18e-23481883e3a4,probe00,ZFM-03330,377,ILA5,Und.
c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65,5244890d-9353-4cfe-a18e-23481883e3a4,probe00,ZFM-03330,375,ILA5,Und.
c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65,5244890d-9353-4cfe-a18e-23481883e3a4,probe00,ZFM-03330,374,ILA5,Und.
c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65,5244890d-9353-4cfe-a18e-23481883e3a4,probe00,ZFM-03330,402,ILA5,Und.
c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65,5244890d-9353-4cfe-a18e-23481883e3a4,probe00,ZFM-03330,372,ILA5,Und.
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,291,PL6a,Und.
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,60,MEA,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,55,MEA,FS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,53,MEA,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,287,PL6a,Und.
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,279,PL6a,Und.
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,286,PL6a,Und.
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,62,MEA,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,273,PL6a,Und.
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,74,MEA,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,107,MEA,FS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,77,MEA,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,90,MEA,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,91,MEA,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,93,MEA,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,102,MEA,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,105,MEA,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,293,PL6a,Und.
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,109,MEA,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,123,MEA,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,127,MEA,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,76,MEA,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,294,PL6a,Und.
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,332,ACAd6a,Und.
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,312,PL6a,Und.
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,132,MEA,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,25,BMAa,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,18,COAa,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,583,PL6a,Und.
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,580,PL6a,Und.
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,575,ILA5,Und.
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,562,ORBm5,Und.
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,510,PL6a,Und.
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,507,PL6a,Und.
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,494,ILA5,Und.
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,481,ORBm5,Und.
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,474,ORBm5,Und.
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,452,ORBm5,Und.
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,447,ORBm5,Und.
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,442,ORBm5,Und.
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,414,ORBm2/3,Und.
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,27,BMAa,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,51,MEA,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,321,ACAd6a,Und.
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,467,COAa,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,313,PL6a,Und.
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,306,PL6a,Und.
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,134,MEA,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,40,ORBm2/3,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,149,MEA,FS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,329,RT,FS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,342,RT,FS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,354,RT,FS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,355,RT,FS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,362,RT,FS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,373,RT,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,374,RT,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,376,RT,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,391,RT,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,392,RT,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,395,RT,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,396,RT,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,404,RT,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,406,RT,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,410,RT,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,426,RT,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,432,RT,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,433,RT,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,439,LGv,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,443,LGv,FS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,459,LGv,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,323,RT,FS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,314,RT,FS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,312,RT,FS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,308,RT,FS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,150,MEA,FS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,152,opt,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,156,opt,FS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,159,opt,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,167,int,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,175,int,FS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,176,int,FS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,180,int,FS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,185,int,FS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,189,int,FS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,137,MEA,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,201,int,FS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,226,int,FS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,234,int,FS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,257,int,FS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,261,int,FS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,264,int,FS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,245,PL5,Und.
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,33,ORBm2/3,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,285,RT,FS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,299,RT,FS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,301,RT,FS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,215,int,FS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,231,PL5,Und.
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,315,PL6a,Und.
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,208,ILA5,Und.
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,441,ORBm5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,430,ORBm5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,429,ORBm5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,416,ORBm2/3,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,385,MOs5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,384,MOs5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,382,MOs5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,374,MOs5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,372,MOs5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,369,MOs5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,368,MOs5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,367,MOs5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,366,MOs5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,365,MOs5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,358,MOs5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,355,MOs5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,354,MOs5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,350,MOs5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,347,MOs5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,453,ORBm5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,454,ORBm5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,458,ORBm5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,464,ORBm5,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,674,RT,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,683,int,FS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,26,ORBm2/3,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,588,MOs5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,587,MOs5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,584,MOs5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,576,ILA5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,549,ORBm5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,530,MOs5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,336,MOs5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,529,MOs5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,521,MOs5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,514,PL6a,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,505,PL6a,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,504,PL6a,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,497,PL6a,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,480,ORBm5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,470,ORBm5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,467,ORBm5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,465,ORBm5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,524,MOs5,RS
b3ec8ef7-aa89-42c4-b967-f065afb6ac8d,53771a15-33be-4a62-a779-a8c609b742e2,probe01,ZFM-02601,673,RT,FS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,328,ACAd6a,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,324,ACAd6a,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,114,ORBm5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,113,ORBm5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,102,ORBm5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,99,ORBm5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,96,ORBm5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,94,ORBm5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,91,ORBm5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,88,ORBm5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,86,ORBm5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,85,ORBm5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,84,ORBm5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,80,ORBm5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,78,ORBm5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,65,ORBm5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,56,ORBm5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,52,ORBm2/3,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,45,ORBm2/3,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,44,ORBm2/3,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,43,ORBm2/3,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,117,ORBm5,FS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,120,ORBm5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,125,ORBm5,RS
ea3cefba-dda1-4f8e-bd85-97547181a660,53771a15-33be-4a62-a779-a8c609b742e2,probe00,ZFM-02601,126,ORBm5,RS
